espace_id,name,journal_name,title,year,author_count,authors,quality_rank,sjr_quartile,doi,article_url,link,source,citation_percentile,cited_by_count,fwci,university,field_of_research,researcher_id,publication_id,issn,eissn,item_type,publication_status,abdc_match_method,abdc_match_status,harvested_at
uwa-accounting-007,George Shan,British Accounting Review,Information-processing gap and insider trading profitability: Evidence from the XBRL mandate,2026,4,Yuyun Huang; Jerry T. Parwada; Yuan George Shan; Joey W. Yang,A*,,10.1016/j.bar.2026.101941,https://doi.org/10.1016/j.bar.2026.101941,https://research-repository.uwa.edu.au/en/publications/information-processing-gap-and-insider-trading-profitability-evid/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-007,information-processing-gap-and-insider-trading-profitability-evid,0890-8389,,Research output: Contribution to journal › Article › peer-review,E-pub ahead of print - 2026,ISSN/eISSN,matched,2026-08-11T16:56:18.032Z
uwa-accounting-007,George Shan,The British Accounting Review,Is internal carbon pricing an agent of change in the green transition?,2026,3,Huifa Chen; Yuan George Shan; Alex Zhang,A*,,10.1016/j.bar.2025.101776,https://doi.org/10.1016/j.bar.2025.101776,https://research-repository.uwa.edu.au/en/publications/is-internal-carbon-pricing-an-agent-of-change-in-the-green-transi/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-007,is-internal-carbon-pricing-an-agent-of-change-in-the-green-transi,0890-8389,,Research output: Contribution to journal › Article › peer-review,Published - Jul 2026,ISSN/eISSN,matched,2026-08-11T16:56:18.032Z
uwa-accounting-007,George Shan,Applied Economics Letters,Philanthropic lottery culture and corporate social responsibility: evidence from China,2026,3,Jun Chen; Yuan George Shan; Yanfang Zhang,B,,10.1080/13504851.2026.2688892,https://doi.org/10.1080/13504851.2026.2688892,https://research-repository.uwa.edu.au/en/publications/philanthropic-lottery-culture-and-corporate-social-responsibility/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-007,philanthropic-lottery-culture-and-corporate-social-responsibility,1350-4851,,Research output: Contribution to journal › Article › peer-review,E-pub ahead of print - 17 Jun 2026,ISSN/eISSN,matched,2026-08-11T16:56:18.032Z
uwa-accounting-007,George Shan,Australian Journal of Management,Risk factor disclosures tone and implied cost of equity,2026,4,Muhammad Farhan Malik; Yuan George Shan; Zirui Song; Jamie Yixing Tong,A,,10.1177/03128962261447079,https://doi.org/10.1177/03128962261447079,https://research-repository.uwa.edu.au/en/publications/risk-factor-disclosures-tone-and-implied-cost-of-equity/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-007,risk-factor-disclosures-tone-and-implied-cost-of-equity,0312-8962,,Research output: Contribution to journal › Article › peer-review,Published - 2026,ISSN/eISSN,matched,2026-08-11T16:56:18.032Z
uwa-accounting-007,George Shan,Accounting and Finance,Tax Planning Under Pressure: The Impact of Carbon Emissions Management Post-Paris Agreement,2026,4,Aonan Sun; Yuan George Shan; Lyndie Bayne; Nishant Agarwal,A,,10.1111/acfi.70183,https://doi.org/10.1111/acfi.70183,https://research-repository.uwa.edu.au/en/publications/tax-planning-under-pressure-the-impact-of-carbon-emissions-manage/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-007,tax-planning-under-pressure-the-impact-of-carbon-emissions-manage,0810-5391,,Research output: Contribution to journal › Article › peer-review,Accepted/In press - 2026,ISSN/eISSN,matched,2026-08-11T16:56:18.032Z
uwa-accounting-007,George Shan,British Accounting Review,The effect of CSR assurance on subsequent corporate greenwashing: Suggestion acquisition or opinion shopping?,2026,4,Chao Xing; Yuan George Shan; Fan Yang; Yuming Zhang,A*,,10.1016/j.bar.2025.101744,https://doi.org/10.1016/j.bar.2025.101744,https://research-repository.uwa.edu.au/en/publications/the-effect-of-csr-assurance-on-subsequent-corporate-greenwashing-/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-007,the-effect-of-csr-assurance-on-subsequent-corporate-greenwashing-,0890-8389,,Research output: Contribution to journal › Article › peer-review,Published - Jul 2026,ISSN/eISSN,matched,2026-08-11T16:56:18.032Z
uwa-accounting-007,George Shan,Journal of Computer Information Systems,The Value of an Early Warning from Crowdsourced Cybersecurity Vulnerabilities,2026,4,Wuqing Wu; Liuyi Zhang; Kaibin Zhang; Yuan George Shan,A,,10.1080/08874417.2026.2641007,https://doi.org/10.1080/08874417.2026.2641007,https://research-repository.uwa.edu.au/en/publications/the-value-of-an-early-warning-from-crowdsourced-cybersecurity-vul/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-007,the-value-of-an-early-warning-from-crowdsourced-cybersecurity-vul,0022-0310,,Research output: Contribution to journal › Article › peer-review,E-pub ahead of print - 13 Mar 2026,normalized journal title,matched,2026-08-11T16:56:18.032Z
uwa-accounting-007,George Shan,Accounting and Finance,Urban Rail Transit and Labour Cost Stickiness: Evidence From China,2026,3,Guoliang Chen; Yuan George Shan; Wuqing Wu,A,,10.1111/acfi.70213,https://doi.org/10.1111/acfi.70213,https://research-repository.uwa.edu.au/en/publications/urban-rail-transit-and-labour-cost-stickiness-evidence-from-china/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-007,urban-rail-transit-and-labour-cost-stickiness-evidence-from-china,0810-5391,,Research output: Contribution to journal › Article › peer-review,E-pub ahead of print - 6 Apr 2026,ISSN/eISSN,matched,2026-08-11T16:56:18.032Z
uwa-accounting-007,George Shan,Accounting and Finance,Financial Strategic Alliance and Corporate Risk-Taking: Evidence From China,2025,2,Wencheng Cao; Yuan George Shan,A,,10.1111/acfi.70158,https://doi.org/10.1111/acfi.70158,https://research-repository.uwa.edu.au/en/publications/financial-strategic-alliance-and-corporate-risk-taking-evidence-f/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-007,financial-strategic-alliance-and-corporate-risk-taking-evidence-f,0810-5391,,Research output: Contribution to journal › Article › peer-review,E-pub ahead of print - 28 Dec 2025,ISSN/eISSN,matched,2026-08-11T16:56:18.032Z
uwa-accounting-007,George Shan,"Sustainability Accounting, Management and Policy Journal","Guest editorial: Carbon emissions trading and supply chain, information disclosure, and sustainability reporting assurance",2025,4,Simone Domenico Scagnelli; Grantley Taylor; Yuan George Shan; Donghui Li,A,,10.1108/SAMPJ-09-2025-961,https://doi.org/10.1108/SAMPJ-09-2025-961,https://research-repository.uwa.edu.au/en/publications/guest-editorial-carbon-emissions-trading-and-supply-chain-informa/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-007,guest-editorial-carbon-emissions-trading-and-supply-chain-informa,2040-8021,,Research output: Contribution to journal › Editorial › peer-review,Published - Oct 2025,ISSN/eISSN,matched,2026-08-11T16:56:18.032Z
uwa-accounting-008,Glen Hutchings,"Sustainability Accounting, Management and Policy Journal",The impact of an ESG nudge on retail investor engagement in sustainable finance: evidence from an investment decision experiment,2025,1,Glen Hutchings,A,,10.1108/SAMPJ-10-2024-1104,https://doi.org/10.1108/SAMPJ-10-2024-1104,https://research-repository.uwa.edu.au/en/publications/the-impact-of-an-esg-nudge-on-retail-investor-engagement-in-susta/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-008,the-impact-of-an-esg-nudge-on-retail-investor-engagement-in-susta,2040-8021,,Research output: Contribution to journal › Article › peer-review,Published - 2025,ISSN/eISSN,matched,2026-08-11T16:56:18.032Z
uwa-accounting-010,Lyndie Bayne,Accounting and Finance,Tax Planning Under Pressure: The Impact of Carbon Emissions Management Post-Paris Agreement,2026,4,Aonan Sun; Yuan George Shan; Lyndie Bayne; Nishant Agarwal,A,,10.1111/acfi.70183,https://doi.org/10.1111/acfi.70183,https://research-repository.uwa.edu.au/en/publications/tax-planning-under-pressure-the-impact-of-carbon-emissions-manage/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-010,tax-planning-under-pressure-the-impact-of-carbon-emissions-manage,0810-5391,,Research output: Contribution to journal › Article › peer-review,Accepted/In press - 2026,ISSN/eISSN,matched,2026-08-11T16:56:18.032Z
uwa-accounting-010,Lyndie Bayne,Financial Accountability and Management,The Role of Management Controls in Managing Competing Institutional Logics: A Case Study of a Non-Government Organization,2026,4,Frank Yuelong Ma; David Gilchrist; Vincent K. Chong; Lyndie Bayne,A,,10.1111/faam.70023,https://doi.org/10.1111/faam.70023,https://research-repository.uwa.edu.au/en/publications/the-role-of-management-controls-in-managing-competing-institution/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-010,the-role-of-management-controls-in-managing-competing-institution,0267-4424,,Research output: Contribution to journal › Article › peer-review,Published - May 2026,ISSN/eISSN,matched,2026-08-11T16:56:18.032Z
uwa-accounting-010,Lyndie Bayne,,Sustainable Development Goal 8.7: Eradicating Modern Slavery in Australia,2025,4,Fiona McGaughey; Lyndie Bayne; Dominic Dagbanja; Rebecca Faugno,,,,https://research-repository.uwa.edu.au/en/publications/sustainable-development-goal-87-eradicating-modern-slavery-in-aus/,https://research-repository.uwa.edu.au/en/publications/sustainable-development-goal-87-eradicating-modern-slavery-in-aus/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-010,sustainable-development-goal-87-eradicating-modern-slavery-in-aus,,,Research output: Other contribution,Published - 28 Nov 2025,unmatched,unmatched,2026-08-11T16:56:18.032Z
uwa-accounting-011,Mark Holub,Accounting & Finance,Developing Professional Scepticism in the Accounting Classroom: A Case Study Approach,2026,4,Prerana Agrawal; Jac Birt; Mark Holub; Warrick Van Zyl,A,,10.1111/acfi.70206,https://doi.org/10.1111/acfi.70206,https://research-repository.uwa.edu.au/en/publications/developing-professional-scepticism-in-the-accounting-classroom-a-/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-011,developing-professional-scepticism-in-the-accounting-classroom-a-,0810-5391,,Research output: Contribution to journal › Article › peer-review,Published - Jun 2026,ISSN/eISSN,matched,2026-08-11T16:56:18.032Z
uwa-accounting-012,Nikki Schonfeldt,Accounting and Finance,Threshold Concepts in the Preparation of Consolidated Financial Statements,2026,3,Nikki Schönfeldt; Phil Hancock; Jacqueline Birt,A,,10.1111/acfi.70163,https://doi.org/10.1111/acfi.70163,https://research-repository.uwa.edu.au/en/publications/threshold-concepts-in-the-preparation-of-consolidated-financial-s/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-012,threshold-concepts-in-the-preparation-of-consolidated-financial-s,0810-5391,,Research output: Contribution to journal › Article › peer-review,Published - Jun 2026,ISSN/eISSN,matched,2026-08-11T16:56:18.032Z
uwa-accounting-012,Nikki Schonfeldt,,AASB Working Paper No. 26-01: Connectivity of Non-Financial Information and Financial Information - A NFP Private Sector Study,2025,5,Ushi Ghoorah; David Gilchrist; Craig Furneaux; Phil Hancock; Nikki Schonfeldt,,,,https://research-repository.uwa.edu.au/en/publications/aasb-working-paper-no-26-01-connectivity-of-non-financial-informa/,https://research-repository.uwa.edu.au/en/publications/aasb-working-paper-no-26-01-connectivity-of-non-financial-informa/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-012,aasb-working-paper-no-26-01-connectivity-of-non-financial-informa,,,Research output: Working paper,Published - 2025,unmatched,unmatched,2026-08-11T16:56:18.032Z
uwa-accounting-012,Nikki Schonfeldt,,The effectiveness of ChatGPT to support threshold concepts knowledge in financial accounting an exploratory study,2025,2,Ilse Lubbe; Nikki Schonfeldt,,,,https://research-repository.uwa.edu.au/en/publications/the-effectiveness-of-chatgpt-to-support-threshold-concepts-knowle/,https://research-repository.uwa.edu.au/en/publications/the-effectiveness-of-chatgpt-to-support-threshold-concepts-knowle/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-012,the-effectiveness-of-chatgpt-to-support-threshold-concepts-knowle,,,Research output: Chapter in Book/Conference paper › Conference paper › peer-review,Published - 29 Oct 2025,unmatched,unmatched,2026-08-11T16:56:18.032Z
uwa-accounting-013,Phil Hancock,British Accounting Review,"The British Accounting Review: Special Issue New challenges in governance, sustainability and accountability of universities",2026,4,Phil Hancock; Ilse Lubbe; Neil Marriott; Angus Duff,A*,,10.1016/j.bar.2025.101815,https://doi.org/10.1016/j.bar.2025.101815,https://research-repository.uwa.edu.au/en/publications/the-british-accounting-review-special-issue-new-challenges-in-gov/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Accounting,uwa-accounting-013,the-british-accounting-review-special-issue-new-challenges-in-gov,0890-8389,,Research output: Contribution to journal › Article › peer-review,Published - Jan 2026,ISSN/eISSN,matched,2026-08-11T16:56:18.032Z
